Timestamp,City,Temperature (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Weather Description
2025-03-29 12:00:00,Vadodara,39.35,4,1005,2.76,clear sky
2025-03-29 15:00:00,Vadodara,32.25,5,1007,2.9,clear sky
2025-03-29 18:00:00,Vadodara,28.9,7,1008,4.14,clear sky
2025-03-29 21:00:00,Vadodara,26.92,5,1006,3.84,clear sky
2025-03-30 00:00:00,Vadodara,25.44,6,1007,3.78,clear sky
2025-03-30 03:00:00,Vadodara,30.05,5,1009,2.88,clear sky
2025-03-30 06:00:00,Vadodara,38.17,3,1009,2.65,clear sky
2025-03-30 09:00:00,Vadodara,41.02,4,1006,2.47,clear sky
2025-03-30 12:00:00,Vadodara,40.82,5,1005,2.23,clear sky
2025-03-30 15:00:00,Vadodara,33.92,6,1007,3.83,clear sky
2025-03-30 18:00:00,Vadodara,30.77,7,1008,4.75,clear sky
2025-03-30 21:00:00,Vadodara,28.05,8,1007,3.1,clear sky
2025-03-31 00:00:00,Vadodara,28,7,1007,2.37,scattered clouds
2025-03-31 03:00:00,Vadodara,31.76,6,1009,2.94,broken clouds
2025-03-31 06:00:00,Vadodara,39.37,5,1009,2.09,scattered clouds
2025-03-31 09:00:00,Vadodara,42.2,5,1005,2.2,overcast clouds
2025-03-31 12:00:00,Vadodara,42.05,7,1004,2.22,overcast clouds
2025-03-26 15:00:00,Ghaziabad,31,11,1005,2.44,clear sky
2025-03-26 18:00:00,Ghaziabad,28.77,13,1006,2.08,clear sky
2025-03-26 21:00:00,Ghaziabad,26.63,15,1005,1.42,broken clouds
2025-03-27 00:00:00,Ghaziabad,25.05,18,1006,2.23,overcast clouds
2025-03-27 03:00:00,Ghaziabad,29.76,16,1008,4.24,clear sky
2025-03-27 06:00:00,Ghaziabad,36.15,10,1006,4.08,clear sky
2025-03-27 09:00:00,Ghaziabad,38.02,8,1003,5.12,clear sky
2025-03-27 12:00:00,Ghaziabad,36.76,9,1002,5.27,clear sky
2025-03-27 15:00:00,Ghaziabad,31.75,11,1004,4.21,few clouds
2025-03-27 18:00:00,Ghaziabad,28.86,13,1005,4.74,clear sky
2025-03-27 21:00:00,Ghaziabad,26.61,7,1006,6.32,clear sky
2025-03-28 00:00:00,Ghaziabad,22.23,7,1008,4.38,clear sky
2025-03-28 03:00:00,Ghaziabad,24.77,5,1010,4.4,clear sky
2025-03-28 06:00:00,Ghaziabad,31.36,3,1010,4.79,clear sky
2025-03-28 09:00:00,Ghaziabad,34.08,2,1006,6.05,clear sky
2025-03-28 12:00:00,Ghaziabad,32.17,3,1006,5.9,clear sky
2025-03-28 15:00:00,Ghaziabad,27.48,4,1009,5.54,clear sky
2025-03-28 18:00:00,Ghaziabad,23.71,6,1010,4.83,clear sky
2025-03-28 21:00:00,Ghaziabad,20.3,6,1009,4.53,clear sky
2025-03-29 00:00:00,Ghaziabad,19.01,8,1009,4.52,clear sky
2025-03-29 03:00:00,Ghaziabad,23.49,7,1010,6.24,broken clouds
2025-03-29 06:00:00,Ghaziabad,31.08,4,1009,6.94,overcast clouds
2025-03-29 09:00:00,Ghaziabad,34.08,3,1006,5.8,overcast clouds
2025-03-29 12:00:00,Ghaziabad,33.22,3,1005,5.35,overcast clouds
2025-03-29 15:00:00,Ghaziabad,28.97,5,1007,4.53,overcast clouds
2025-03-29 18:00:00,Ghaziabad,25.51,7,1009,3.84,overcast clouds
2025-03-29 21:00:00,Ghaziabad,22.42,8,1008,3.41,overcast clouds
2025-03-30 00:00:00,Ghaziabad,20.27,9,1009,3.53,scattered clouds
2025-03-30 03:00:00,Ghaziabad,24.51,8,1011,4.54,clear sky
2025-03-30 06:00:00,Ghaziabad,32.29,5,1010,5.85,clear sky
2025-03-30 09:00:00,Ghaziabad,35.36,3,1007,5.33,clear sky
2025-03-30 12:00:00,Ghaziabad,34.36,3,1006,4.62,clear sky
2025-03-30 15:00:00,Ghaziabad,28.25,5,1009,2.77,clear sky
2025-03-30 18:00:00,Ghaziabad,25.33,7,1010,2.98,clear sky
2025-03-30 21:00:00,Ghaziabad,23.26,8,1009,3.19,clear sky
2025-03-31 00:00:00,Ghaziabad,21.4,9,1009,3.23,clear sky
2025-03-31 03:00:00,Ghaziabad,26.61,7,1011,3.12,clear sky
2025-03-31 06:00:00,Ghaziabad,34.55,4,1010,4.44,clear sky
2025-03-31 09:00:00,Ghaziabad,37.33,3,1006,4.71,clear sky
2025-03-31 12:00:00,Ghaziabad,36.21,3,1005,4.38,clear sky
2025-03-26 15:00:00,Ludhiana,27.19,16,1005,2.2,overcast clouds
2025-03-26 18:00:00,Ludhiana,24.61,19,1006,2.13,overcast clouds
2025-03-26 21:00:00,Ludhiana,21.86,23,1006,2.71,broken clouds
2025-03-27 00:00:00,Ludhiana,20.62,25,1006,1.81,scattered clouds
2025-03-27 03:00:00,Ludhiana,27.59,16,1007,2.37,clear sky
2025-03-27 06:00:00,Ludhiana,35.81,8,1006,3.23,clear sky
2025-03-27 09:00:00,Ludhiana,38.11,8,1002,5.13,clear sky
2025-03-27 12:00:00,Ludhiana,36.06,8,1001,6.96,clear sky
2025-03-27 15:00:00,Ludhiana,26.69,11,1003,5.57,clear sky
2025-03-27 18:00:00,Ludhiana,22.6,10,1004,6.52,clear sky
2025-03-27 21:00:00,Ludhiana,15.7,14,1007,1.56,clear sky
2025-03-28 00:00:00,Ludhiana,13.34,18,1008,3.08,clear sky
2025-03-28 03:00:00,Ludhiana,20.57,11,1010,2.38,clear sky
2025-03-28 06:00:00,Ludhiana,29.91,4,1009,4.81,clear sky
2025-03-28 09:00:00,Ludhiana,31.87,3,1007,5.56,clear sky
2025-03-28 12:00:00,Ludhiana,29.53,3,1007,5.72,clear sky
2025-03-28 15:00:00,Ludhiana,18.91,7,1010,4.17,clear sky
2025-03-28 18:00:00,Ludhiana,15.16,11,1012,3.9,clear sky
2025-03-28 21:00:00,Ludhiana,13.81,13,1011,3.83,clear sky
2025-03-29 00:00:00,Ludhiana,12.63,17,1011,3.69,clear sky
2025-03-29 03:00:00,Ludhiana,21,11,1012,4.98,clear sky
2025-03-29 06:00:00,Ludhiana,29.62,6,1011,6.45,clear sky
2025-03-29 09:00:00,Ludhiana,32.81,4,1007,6.04,few clouds
2025-03-29 12:00:00,Ludhiana,31.02,4,1006,5.33,scattered clouds
2025-03-29 15:00:00,Ludhiana,20.85,8,1009,3.86,broken clouds
2025-03-29 18:00:00,Ludhiana,16.59,12,1010,3.52,scattered clouds
2025-03-29 21:00:00,Ludhiana,15.36,17,1009,3.82,scattered clouds
2025-03-30 00:00:00,Ludhiana,13.77,22,1010,3.22,broken clouds
2025-03-30 03:00:00,Ludhiana,21.43,14,1011,3.59,scattered clouds
2025-03-30 06:00:00,Ludhiana,31.12,6,1011,4.26,scattered clouds
2025-03-30 09:00:00,Ludhiana,34.48,4,1008,5.46,clear sky
2025-03-30 12:00:00,Ludhiana,33.01,4,1007,4.93,clear sky
2025-03-30 15:00:00,Ludhiana,22.31,9,1009,3,clear sky
2025-03-30 18:00:00,Ludhiana,18.82,16,1011,2.31,clear sky
2025-03-30 21:00:00,Ludhiana,17.32,20,1010,2.82,clear sky
2025-03-31 00:00:00,Ludhiana,16.17,24,1010,2.62,clear sky
2025-03-31 03:00:00,Ludhiana,24.98,14,1011,2.51,clear sky
2025-03-31 06:00:00,Ludhiana,34.5,5,1011,4.7,clear sky
2025-03-31 09:00:00,Ludhiana,36.49,4,1007,5.14,clear sky
2025-03-31 12:00:00,Ludhiana,34.79,4,1006,4.71,clear sky
2025-03-26 15:00:00,Agra,30.83,11,1005,2.23,clear sky
2025-03-26 18:00:00,Agra,28.36,13,1006,2.81,clear sky
2025-03-26 21:00:00,Agra,26.23,16,1005,3.62,clear sky
2025-03-27 00:00:00,Agra,24.87,21,1006,3.27,clear sky
2025-03-27 03:00:00,Agra,30.58,17,1008,4.68,clear sky
2025-03-27 06:00:00,Agra,37.87,11,1006,4.63,clear sky
2025-03-27 09:00:00,Agra,39.83,9,1003,7.52,clear sky
2025-03-27 12:00:00,Agra,37.95,10,1002,6.56,clear sky
2025-03-27 15:00:00,Agra,31.75,15,1004,5.35,clear sky
2025-03-27 18:00:00,Agra,28,13,1005,4.12,clear sky
2025-03-27 21:00:00,Agra,25.9,15,1005,5.01,clear sky
2025-03-28 00:00:00,Agra,23.72,9,1008,5.77,clear sky
2025-03-28 03:00:00,Agra,26.17,4,1010,6.84,clear sky
2025-03-28 06:00:00,Agra,33.07,2,1010,6.53,clear sky
2025-03-28 09:00:00,Agra,35.38,2,1006,6.04,clear sky
2025-03-28 12:00:00,Agra,33.85,2,1006,5.17,clear sky
2025-03-28 15:00:00,Agra,26.02,4,1008,4.24,clear sky
2025-03-28 18:00:00,Agra,22.69,6,1009,4.66,clear sky
2025-03-28 21:00:00,Agra,21.26,6,1008,5.01,clear sky
2025-03-29 00:00:00,Agra,18.54,7,1009,3.85,clear sky
2025-03-29 03:00:00,Agra,24.42,5,1011,4.73,clear sky
2025-03-29 06:00:00,Agra,32.08,3,1010,6.33,scattered clouds
2025-03-29 09:00:00,Agra,34.71,3,1006,6.24,overcast clouds
2025-03-29 12:00:00,Agra,33.41,3,1006,5.4,overcast clouds
2025-03-29 15:00:00,Agra,27.75,5,1008,4.41,overcast clouds
2025-03-29 18:00:00,Agra,25.22,7,1009,4.01,overcast clouds
2025-03-29 21:00:00,Agra,22.82,9,1008,3.9,overcast clouds
2025-03-30 00:00:00,Agra,20.34,10,1009,3.7,overcast clouds
2025-03-30 03:00:00,Agra,25.8,7,1011,4.39,broken clouds
2025-03-30 06:00:00,Agra,33.7,4,1010,4.54,scattered clouds
2025-03-30 09:00:00,Agra,36.51,3,1007,4.72,clear sky
2025-03-30 12:00:00,Agra,35.49,4,1006,4.49,clear sky
2025-03-30 15:00:00,Agra,27.49,5,1009,3.47,clear sky
2025-03-30 18:00:00,Agra,24.93,7,1010,3.7,clear sky
2025-03-30 21:00:00,Agra,22.81,9,1009,3.64,clear sky
2025-03-31 00:00:00,Agra,21.01,10,1009,3.33,clear sky
2025-03-31 03:00:00,Agra,27.24,7,1011,3.17,clear sky
2025-03-31 06:00:00,Agra,35.73,4,1010,3.94,clear sky
2025-03-31 09:00:00,Agra,38.63,3,1006,4.27,clear sky
2025-03-31 12:00:00,Agra,37.07,3,1005,4.28,clear sky
2025-03-26 15:00:00,Nashik,26.71,41,1010,3.7,clear sky
2025-03-26 18:00:00,Nashik,24.71,45,1011,2.93,clear sky
2025-03-26 21:00:00,Nashik,22.62,52,1010,3.02,clear sky
2025-03-27 00:00:00,Nashik,21.17,58,1011,2.36,clear sky
2025-03-27 03:00:00,Nashik,25.33,36,1012,2.6,clear sky
2025-03-27 06:00:00,Nashik,32.33,19,1011,4.72,clear sky
2025-03-27 09:00:00,Nashik,34.42,17,1008,4.11,clear sky
2025-03-27 12:00:00,Nashik,33.56,20,1007,5.11,clear sky
2025-03-27 15:00:00,Nashik,26.24,33,1010,3.98,clear sky
2025-03-27 18:00:00,Nashik,24.16,32,1011,2.64,clear sky
2025-03-27 21:00:00,Nashik,22.43,35,1009,1.84,clear sky
2025-03-28 00:00:00,Nashik,21.25,45,1010,2.18,clear sky
2025-03-28 03:00:00,Nashik,25.51,37,1012,2.2,clear sky
2025-03-28 06:00:00,Nashik,32.27,24,1011,3.46,clear sky
2025-03-28 09:00:00,Nashik,35.51,18,1007,3.76,clear sky
2025-03-28 12:00:00,Nashik,34.57,18,1006,5.42,clear sky
2025-03-28 15:00:00,Nashik,28.35,28,1010,4.31,few clouds
2025-03-28 18:00:00,Nashik,25.91,30,1011,2.46,clear sky
2025-03-28 21:00:00,Nashik,24.75,26,1009,2.86,clear sky
2025-03-29 00:00:00,Nashik,23.1,23,1009,1.87,clear sky
2025-03-29 03:00:00,Nashik,27.84,14,1011,1.02,clear sky
2025-03-29 06:00:00,Nashik,34.72,13,1010,2.91,clear sky
2025-03-29 09:00:00,Nashik,36.96,13,1006,2.19,clear sky
2025-03-29 12:00:00,Nashik,36.83,12,1005,1.82,clear sky
2025-03-29 15:00:00,Nashik,29.28,15,1008,4.17,broken clouds
2025-03-29 18:00:00,Nashik,27.05,15,1010,3.2,scattered clouds
2025-03-29 21:00:00,Nashik,25.48,11,1008,2.73,clear sky
2025-03-30 00:00:00,Nashik,24.46,11,1009,1.33,clear sky
2025-03-30 03:00:00,Nashik,29.28,9,1011,1.91,clear sky
2025-03-30 06:00:00,Nashik,36.55,9,1010,4.49,clear sky
2025-03-30 09:00:00,Nashik,38.82,9,1006,3.92,clear sky
2025-03-30 12:00:00,Nashik,38.06,10,1005,2.89,clear sky
2025-03-30 15:00:00,Nashik,30.82,11,1008,5.73,scattered clouds
2025-03-30 18:00:00,Nashik,28.01,13,1010,3.01,scattered clouds
2025-03-30 21:00:00,Nashik,26.25,16,1009,3.08,scattered clouds
2025-03-31 00:00:00,Nashik,24.54,17,1009,1.53,scattered clouds
2025-03-31 03:00:00,Nashik,30.55,11,1010,2.22,scattered clouds
2025-03-31 06:00:00,Nashik,37.48,10,1009,4.69,broken clouds
2025-03-31 09:00:00,Nashik,38.16,11,1006,2.03,overcast clouds
2025-03-31 12:00:00,Nashik,36.04,10,1005,8.05,broken clouds
2025-03-26 15:00:00,Faridabad,31.99,11,1005,2.6,clear sky
2025-03-26 18:00:00,Faridabad,29.37,13,1006,2.02,clear sky
2025-03-26 21:00:00,Faridabad,27.2,16,1005,3.07,scattered clouds
2025-03-27 00:00:00,Faridabad,26.68,20,1006,3.16,broken clouds
2025-03-27 03:00:00,Faridabad,29.71,16,1008,4.81,clear sky
2025-03-27 06:00:00,Faridabad,35.61,11,1007,4.28,clear sky
2025-03-27 09:00:00,Faridabad,38.24,9,1003,5.37,clear sky
2025-03-27 12:00:00,Faridabad,36.76,10,1002,5.59,clear sky
2025-03-27 15:00:00,Faridabad,31.59,11,1005,4.55,clear sky
2025-03-27 18:00:00,Faridabad,28.46,14,1005,5.07,clear sky
2025-03-27 21:00:00,Faridabad,26.33,7,1006,6.61,clear sky
2025-03-28 00:00:00,Faridabad,23.44,6,1008,5.38,clear sky
2025-03-28 03:00:00,Faridabad,25.25,5,1010,4.39,clear sky
2025-03-28 06:00:00,Faridabad,30.79,3,1010,5.03,clear sky
2025-03-28 09:00:00,Faridabad,34.06,2,1007,6.17,clear sky
2025-03-28 12:00:00,Faridabad,32.07,3,1006,6.14,clear sky
2025-03-28 15:00:00,Faridabad,27.3,4,1009,5.36,clear sky
2025-03-28 18:00:00,Faridabad,24.83,5,1010,4.73,clear sky
2025-03-28 21:00:00,Faridabad,22.01,5,1009,4.25,clear sky
2025-03-29 00:00:00,Faridabad,20.6,7,1009,4.33,clear sky
2025-03-29 03:00:00,Faridabad,24.05,6,1011,5.71,scattered clouds
2025-03-29 06:00:00,Faridabad,30.62,4,1010,6.32,broken clouds
2025-03-29 09:00:00,Faridabad,33.91,3,1007,5.41,overcast clouds
2025-03-29 12:00:00,Faridabad,33.31,3,1006,5.76,overcast clouds
2025-03-29 15:00:00,Faridabad,28.49,6,1008,4.82,overcast clouds
2025-03-29 18:00:00,Faridabad,26.2,7,1009,4.06,overcast clouds
2025-03-29 21:00:00,Faridabad,23.57,8,1008,3.78,overcast clouds
2025-03-30 00:00:00,Faridabad,21.39,8,1009,3.46,broken clouds
2025-03-30 03:00:00,Faridabad,25.17,8,1011,4.37,clear sky
2025-03-30 06:00:00,Faridabad,31.61,5,1011,5.61,clear sky
2025-03-30 09:00:00,Faridabad,35.03,3,1008,4.95,clear sky
2025-03-30 12:00:00,Faridabad,34.37,3,1007,4.58,clear sky
2025-03-30 15:00:00,Faridabad,28.75,5,1009,3.19,clear sky
2025-03-30 18:00:00,Faridabad,25.91,7,1010,3.74,clear sky
2025-03-30 21:00:00,Faridabad,24.12,8,1009,3.43,clear sky
2025-03-31 00:00:00,Faridabad,22.8,9,1009,3.25,clear sky
2025-03-31 03:00:00,Faridabad,27.34,7,1011,3.5,clear sky
2025-03-31 06:00:00,Faridabad,34.11,5,1011,4.27,clear sky
2025-03-31 09:00:00,Faridabad,36.86,3,1007,4.19,clear sky
2025-03-31 12:00:00,Faridabad,36.16,3,1006,4.16,clear sky
2025-03-26 15:00:00,Meerut,29.04,11,1005,2.85,clear sky
2025-03-26 18:00:00,Meerut,26.09,15,1006,2.99,clear sky
2025-03-26 21:00:00,Meerut,24.57,18,1005,2.26,broken clouds
2025-03-27 00:00:00,Meerut,23.49,19,1006,3.09,overcast clouds
2025-03-27 03:00:00,Meerut,29.32,15,1007,4.07,clear sky
2025-03-27 06:00:00,Meerut,37.12,9,1006,3.89,clear sky
2025-03-27 09:00:00,Meerut,39.03,7,1002,6.5,clear sky
2025-03-27 12:00:00,Meerut,36.75,8,1002,6.27,clear sky
2025-03-27 15:00:00,Meerut,29.68,14,1004,4.77,scattered clouds
2025-03-27 18:00:00,Meerut,26.44,15,1005,4.86,scattered clouds
2025-03-27 21:00:00,Meerut,23.43,11,1006,3.96,clear sky
2025-03-28 00:00:00,Meerut,19.43,11,1008,3.64,clear sky
2025-03-28 03:00:00,Meerut,23.62,6,1010,5.06,clear sky
2025-03-28 06:00:00,Meerut,32.41,2,1009,5.44,clear sky
2025-03-28 09:00:00,Meerut,35.03,2,1006,6.56,clear sky
2025-03-28 12:00:00,Meerut,32.57,2,1006,6.1,clear sky
2025-03-28 15:00:00,Meerut,24.66,5,1008,5.75,clear sky
2025-03-28 18:00:00,Meerut,20.98,6,1010,5.16,clear sky
2025-03-28 21:00:00,Meerut,18.69,7,1008,4.76,clear sky
2025-03-29 00:00:00,Meerut,17.68,8,1009,4.94,few clouds
2025-03-29 03:00:00,Meerut,23.42,7,1010,6.78,broken clouds
2025-03-29 06:00:00,Meerut,32.09,3,1009,7.7,broken clouds
2025-03-29 09:00:00,Meerut,34.7,3,1005,6.57,overcast clouds
2025-03-29 12:00:00,Meerut,32.9,3,1005,5.98,overcast clouds
2025-03-29 15:00:00,Meerut,26.34,5,1007,3.98,overcast clouds
2025-03-29 18:00:00,Meerut,23.5,7,1009,4.14,overcast clouds
2025-03-29 21:00:00,Meerut,20.79,8,1008,3.89,overcast clouds
2025-03-30 00:00:00,Meerut,18.13,10,1009,3.85,scattered clouds
2025-03-30 03:00:00,Meerut,24.12,9,1011,4.99,clear sky
2025-03-30 06:00:00,Meerut,32.89,4,1010,6.24,clear sky
2025-03-30 09:00:00,Meerut,35.94,3,1007,5.8,clear sky
2025-03-30 12:00:00,Meerut,34.36,3,1006,5.11,clear sky
2025-03-30 15:00:00,Meerut,26.2,5,1008,3.53,clear sky
2025-03-30 18:00:00,Meerut,23.11,7,1010,3.26,clear sky
2025-03-30 21:00:00,Meerut,20.52,9,1009,3.02,clear sky
2025-03-31 00:00:00,Meerut,19.3,10,1009,3.52,clear sky
2025-03-31 03:00:00,Meerut,26.31,8,1011,3.92,clear sky
2025-03-31 06:00:00,Meerut,35.09,4,1010,5.5,clear sky
2025-03-31 09:00:00,Meerut,37.73,3,1006,5.3,clear sky
2025-03-31 12:00:00,Meerut,36.08,3,1005,4.89,clear sky
2025-03-26 15:00:00,Rajkot,27.55,51,1009,6.79,clear sky
2025-03-26 18:00:00,Rajkot,25.68,56,1010,5.32,clear sky
2025-03-26 21:00:00,Rajkot,23.99,66,1009,4.87,clear sky
2025-03-27 00:00:00,Rajkot,22.78,75,1009,4.94,clear sky
2025-03-27 03:00:00,Rajkot,24.16,71,1012,4.4,clear sky
2025-03-27 06:00:00,Rajkot,29.46,41,1012,4.76,clear sky
2025-03-27 09:00:00,Rajkot,32.46,28,1009,5.21,clear sky
2025-03-27 12:00:00,Rajkot,33.03,19,1008,5.49,clear sky
2025-03-27 15:00:00,Rajkot,29.05,18,1010,5.79,clear sky
2025-03-27 18:00:00,Rajkot,25.93,32,1010,4.42,clear sky
2025-03-27 21:00:00,Rajkot,23.97,53,1010,5.53,few clouds
2025-03-28 00:00:00,Rajkot,22.97,42,1010,4.06,clear sky
2025-03-28 03:00:00,Rajkot,24.06,29,1012,5.22,clear sky
2025-03-28 06:00:00,Rajkot,31.07,10,1012,6.1,scattered clouds
2025-03-28 09:00:00,Rajkot,34.31,6,1009,5.21,scattered clouds
2025-03-28 12:00:00,Rajkot,33.86,5,1008,5.02,few clouds
2025-03-28 15:00:00,Rajkot,30.1,7,1010,4.16,clear sky
2025-03-28 18:00:00,Rajkot,26.46,13,1011,3.93,clear sky
2025-03-28 21:00:00,Rajkot,24.89,19,1009,4.18,clear sky
2025-03-29 00:00:00,Rajkot,23.13,11,1010,4.42,few clouds
2025-03-29 03:00:00,Rajkot,24.86,31,1012,4.89,few clouds
2025-03-29 06:00:00,Rajkot,32.39,9,1011,4.7,few clouds
2025-03-29 09:00:00,Rajkot,35.67,4,1008,3.78,broken clouds
2025-03-29 12:00:00,Rajkot,35.77,4,1007,4.38,scattered clouds
2025-03-29 15:00:00,Rajkot,31.86,5,1009,4.16,broken clouds
2025-03-29 18:00:00,Rajkot,29.45,7,1010,4.26,broken clouds
2025-03-29 21:00:00,Rajkot,27.57,10,1008,4.49,overcast clouds
2025-03-30 00:00:00,Rajkot,25.84,11,1008,3.89,broken clouds
2025-03-30 03:00:00,Rajkot,28.05,18,1011,4.78,clear sky
2025-03-30 06:00:00,Rajkot,34.37,7,1011,5.53,clear sky
2025-03-30 09:00:00,Rajkot,37.38,5,1008,4.18,clear sky
2025-03-30 12:00:00,Rajkot,37.32,5,1007,3.75,clear sky
2025-03-30 15:00:00,Rajkot,33.47,7,1009,3.93,clear sky
2025-03-30 18:00:00,Rajkot,30.1,15,1010,4.35,clear sky
2025-03-30 21:00:00,Rajkot,28.23,19,1007,5.17,clear sky
2025-03-31 00:00:00,Rajkot,27.07,8,1009,3.3,clear sky
2025-03-31 03:00:00,Rajkot,28.61,19,1011,4.65,few clouds
2025-03-31 06:00:00,Rajkot,35.29,9,1011,5.21,scattered clouds
2025-03-31 09:00:00,Rajkot,38.48,6,1007,3.8,scattered clouds
2025-03-31 12:00:00,Rajkot,38.53,7,1006,3.31,broken clouds
2025-03-26 15:00:00,Varanasi,28.73,12,1005,2.8,clear sky
2025-03-26 18:00:00,Varanasi,26.72,15,1005,3.08,clear sky
2025-03-26 21:00:00,Varanasi,24.73,17,1003,3.33,clear sky
2025-03-27 00:00:00,Varanasi,23.75,18,1004,4.15,clear sky
2025-03-27 03:00:00,Varanasi,32.3,11,1006,5,clear sky
2025-03-27 06:00:00,Varanasi,40.3,7,1004,7.01,clear sky
2025-03-27 09:00:00,Varanasi,42.31,6,1000,7.67,clear sky
2025-03-27 12:00:00,Varanasi,39.71,6,999,5.93,clear sky
2025-03-27 15:00:00,Varanasi,31.25,11,1002,4.29,clear sky
2025-03-27 18:00:00,Varanasi,28.08,15,1003,3.9,clear sky
2025-03-27 21:00:00,Varanasi,26.25,18,1002,3.74,clear sky
2025-03-28 00:00:00,Varanasi,24.49,22,1003,3.24,clear sky
2025-03-28 03:00:00,Varanasi,32.92,13,1006,6.36,clear sky
2025-03-28 06:00:00,Varanasi,40.71,9,1005,7.16,clear sky
2025-03-28 09:00:00,Varanasi,41.38,7,1002,8.76,clear sky
2025-03-28 12:00:00,Varanasi,38.42,8,1002,7.69,clear sky
2025-03-28 15:00:00,Varanasi,29.77,11,1005,4.78,clear sky
2025-03-28 18:00:00,Varanasi,25.84,7,1006,4.57,clear sky
2025-03-28 21:00:00,Varanasi,21.65,5,1005,3.79,clear sky
2025-03-29 00:00:00,Varanasi,19.12,6,1006,3.78,clear sky
2025-03-29 03:00:00,Varanasi,28.08,4,1009,5.62,clear sky
2025-03-29 06:00:00,Varanasi,36.78,2,1007,7.12,clear sky
2025-03-29 09:00:00,Varanasi,39.74,2,1003,6.93,clear sky
2025-03-29 12:00:00,Varanasi,36.71,2,1003,4.95,clear sky
2025-03-29 15:00:00,Varanasi,27.3,4,1006,4.19,clear sky
2025-03-29 18:00:00,Varanasi,23.95,5,1007,4,clear sky
2025-03-29 21:00:00,Varanasi,21.48,6,1006,3.53,clear sky
2025-03-30 00:00:00,Varanasi,19.56,8,1007,3.43,clear sky
2025-03-30 03:00:00,Varanasi,28.85,5,1010,4.43,clear sky
2025-03-30 06:00:00,Varanasi,37.63,3,1009,4.43,clear sky
2025-03-30 09:00:00,Varanasi,40.03,2,1005,5.2,clear sky
2025-03-30 12:00:00,Varanasi,36.98,3,1005,3.6,clear sky
2025-03-30 15:00:00,Varanasi,28.29,5,1007,3.15,few clouds
2025-03-30 18:00:00,Varanasi,25.29,6,1008,3.38,clear sky
2025-03-30 21:00:00,Varanasi,23.02,7,1007,3.32,clear sky
2025-03-31 00:00:00,Varanasi,21.21,9,1008,3.17,clear sky
2025-03-31 03:00:00,Varanasi,30.62,5,1010,3.4,clear sky
2025-03-31 06:00:00,Varanasi,39.13,3,1008,4.53,clear sky
2025-03-31 09:00:00,Varanasi,41.55,3,1004,5.87,clear sky
2025-03-31 12:00:00,Varanasi,38.55,4,1004,4.54,clear sky
2025-03-26 15:00:00,Srinagar,12.52,75,1016,1.56,light rain
2025-03-26 18:00:00,Srinagar,11.18,77,1016,0.6,light rain
2025-03-26 21:00:00,Srinagar,10.04,84,1015,0.73,light rain
2025-03-27 00:00:00,Srinagar,9.31,89,1015,0.84,light rain
2025-03-27 03:00:00,Srinagar,11.96,74,1016,1.3,light rain
2025-03-27 06:00:00,Srinagar,17.38,49,1012,0.97,light rain
2025-03-27 09:00:00,Srinagar,22.43,27,1005,2.67,light rain
2025-03-27 12:00:00,Srinagar,20.92,28,1003,6.69,broken clouds
2025-03-27 15:00:00,Srinagar,12.8,64,1008,4.5,light rain
2025-03-27 18:00:00,Srinagar,12.42,60,1007,2.08,light rain
2025-03-27 21:00:00,Srinagar,10.6,67,1008,2.38,light rain
2025-03-28 00:00:00,Srinagar,9.8,53,1007,1.88,broken clouds
2025-03-28 03:00:00,Srinagar,12.91,40,1007,3.26,clear sky
2025-03-28 06:00:00,Srinagar,17.93,17,1005,9.73,clear sky
2025-03-28 09:00:00,Srinagar,17.7,13,1005,9.02,clear sky
2025-03-28 12:00:00,Srinagar,14.3,20,1009,6.02,clear sky
2025-03-28 15:00:00,Srinagar,10.34,28,1013,0.8,scattered clouds
2025-03-28 18:00:00,Srinagar,8.46,32,1016,1.08,few clouds
2025-03-28 21:00:00,Srinagar,6.87,35,1017,1.09,clear sky
2025-03-29 00:00:00,Srinagar,5.53,42,1018,0.93,clear sky
2025-03-29 03:00:00,Srinagar,8.85,39,1019,2.02,clear sky
2025-03-29 06:00:00,Srinagar,13.5,28,1017,2.25,clear sky
2025-03-29 09:00:00,Srinagar,17.09,19,1013,2.46,clear sky
2025-03-29 12:00:00,Srinagar,17.41,17,1011,1.61,clear sky
2025-03-29 15:00:00,Srinagar,12.52,30,1013,1,scattered clouds
2025-03-29 18:00:00,Srinagar,10.33,36,1015,1.32,few clouds
2025-03-29 21:00:00,Srinagar,8.34,41,1015,0.84,clear sky
2025-03-30 00:00:00,Srinagar,6.87,43,1016,0.95,clear sky
2025-03-30 03:00:00,Srinagar,9.91,38,1018,1.53,clear sky
2025-03-30 06:00:00,Srinagar,15.22,29,1016,1.44,clear sky
2025-03-30 09:00:00,Srinagar,19.32,17,1012,1.47,clear sky
2025-03-30 12:00:00,Srinagar,19.63,16,1010,0.62,clear sky
2025-03-30 15:00:00,Srinagar,13.95,27,1014,0.61,clear sky
2025-03-30 18:00:00,Srinagar,11.91,30,1016,1.14,clear sky
2025-03-30 21:00:00,Srinagar,9.94,36,1017,0.92,clear sky
2025-03-31 00:00:00,Srinagar,8.1,41,1018,1.2,clear sky
2025-03-31 03:00:00,Srinagar,11.55,37,1019,1.65,clear sky
2025-03-31 06:00:00,Srinagar,16.79,28,1017,2.59,clear sky
